소재지면적,지번주소,도로명주소,사업장명,업태구분명,좌표정보(X),좌표정보(Y),전화번호,운영시간,총 리뷰 개수,소개,편의시설 및 서비스,주차 정보,이런점이 좋았어요,최신 300개 리뷰,좌석 정보
28.70,서울특별시 마포구 서교동 365-26번지 2층 ,"서울특별시 마포구 홍익로3길 15 (서교동,2층)",큰맘할매순대국,한식,193041.622647951,450157.133231142,,,,,,,,,nan
49.98,서울특별시 마포구 서교동 358-95 ,"서울특별시 마포구 홍익로 3-24 (서교동, 지하1층)",향미,한식,193155.992438015,450075.182220354,,,,,,,,,nan
36.63,서울특별시 마포구 서교동 355-25 ,"서울특별시 마포구 홍익로5안길 24, 1층 (서교동)",멘야산다이메,한식,192988.884997922,450160.268023234,,,,,,,,,nan
31.20,서울특별시 마포구 서교동 449-39번지 1층 ,"서울특별시 마포구 월드컵북로5길 16 (서교동,1층)",정통호프,호프/통닭,192665.541420476,450553.232527267,,,,,,,,,nan
417.26,"서울특별시 마포구 서교동 407-22 2,3층 ","서울특별시 마포구 어울마당로 62, 2,3층 (서교동)",7번방,호프/통닭,192986.680360848,449813.404693712,,,,,,,,,nan
97.56,서울특별시 마포구 서교동 405-9 ,서울특별시 마포구 독막로7길 60 (서교동),중독,경양식,192882.950546117,449785.876729486,,,,,,,,,nan
42.67,서울특별시 마포구 서교동 358-83번지 1층동 ,"서울특별시 마포구 와우산로21길 4-3, 1층동 (서교동)",다락투,분식,193175.732416394,450053.515770251,,,,,,,,,nan
39.20,서울특별시 마포구 서교동 375-1 ,"서울특별시 마포구 동교로22길 19 (서교동, 1층)",동군,한식,192759.832764111,450268.937740292,,,,,,,,,nan
110.48,서울특별시 마포구 서교동 399-6 외1필지 101호,"서울특별시 마포구 독막로5길 17, 101호 (서교동, 외1필지 )",나루토 오모테나시,일식,192686.688929594,449628.253780275,,,,,,,,,nan
40.00,서울특별시 마포구 서교동 331-8번지 지1층 ,"서울특별시 마포구 와우산로29바길 18 (서교동,지1층)",홍 꼬치,호프/통닭,193375.878919963,450384.226844795,,,,,,,,,nan
25.12,서울특별시 마포구 서교동 395-32번지 ,서울특별시 마포구 독막로3길 21-4 (서교동),솔내한옥집,한식,192584.617773359,449691.44533046,,,,,,,,,nan
62.88,서울특별시 마포구 서교동 328-28번지 ,"서울특별시 마포구 와우산로29길 48-14, 1층동 (서교동)",심스타파스,한식,193550.816465828,450416.519812636,,,,,,,,,nan
52.79,서울특별시 마포구 서교동 398-5 지층일부,"서울특별시 마포구 어울마당로5길 42 (서교동, 지층일부)",네코네 주방,일식,192723.504590254,449736.263287629,,,,,,,,,nan
81.00,서울특별시 마포구 서교동 384-9,"서울특별시 마포구 양화로11길 68 (서교동, 1층)",서래옥,한식,192244.53128081,449986.176342719,,,,,,,,,nan
65.00,서울특별시 마포구 서교동 402-18번지 ,"서울특별시 마포구 어울마당로 39 (서교동, 1층)",양갱상점 금옥당,분식,192887.395166463,449613.042884019,,,,,,,,,nan
191.98,서울특별시 마포구 서교동 364-6 ,"서울특별시 마포구 와우산로19길 16 (서교동, 1층)",코너펍 Corner Pub,경양식,193066.968464744,449905.631394475,,,,,,,,,nan
26.40,서울특별시 마포구 서교동 342-1번지 1층 1-4 ,"서울특별시 마포구 와우산로25길 19 (서교동,1층 1-4)",유다,일식,193377.025902646,450216.565873812,,,,,,,,,nan
52.17,서울특별시 마포구 서교동 368-7번지 지1층 ,"서울특별시 마포구 잔다리로 30-11 (서교동, 지1층)",멜로우,라이브카페,192855.467879414,449955.472493285,,,,,,,,,nan
91.39,서울특별시 마포구 서교동 366-28 1층 ,"서울특별시 마포구 잔다리로6길 28 (서교동,1층)",민트하임,일식,192917.858109606,449993.412181609,,,,,,,,,nan
47.60,서울특별시 마포구 서교동 346-45 지1층,"서울특별시 마포구 어울마당로 126 (서교동,지1층)",목로관지하,정종/대포집/소주방,193222.755373814,450369.159241283,,,,,,,,,nan
25.80,서울특별시 마포구 서교동 449-3번지 ,"서울특별시 마포구 월드컵북로7길 5, 지상1층 (서교동)",먹보식당,한식,192645.229172575,450670.83976679,,,,,,,,,nan
99.07,서울특별시 마포구 서교동 402-18번지 ,서울특별시 마포구 어울마당로 39 (서교동),별밤,한식,192887.395166463,449613.042884019,,,,,,,,,nan
35.19,서울특별시 마포구 서교동 485-14번지 영진시장 1층 ,"서울특별시 마포구 동교로12길 21 (서교동, 영진시장 1층)",웰빙뚝배기,일식,192214.380853693,450136.910982644,,,,,,,,,nan
86.00,서울특별시 마포구 서교동 410-3번지 1층 ,"서울특별시 마포구 와우산로15길 10 (서교동,1층)",디스틸,경양식,193080.372364159,449746.463234339,,,,,,,,,nan
55.42,서울특별시 마포구 서교동 405-17 지1층일부,"서울특별시 마포구 어울마당로 59 (서교동, 지1층일부)",하울링,한식,192943.955521579,449794.402816256,,,,,,,,,nan
48.86,서울특별시 마포구 서교동 358-135 지층 ,"서울특별시 마포구 홍익로 3-28, 지층 (서교동)",태림푸드 시스템,한식,193143.316749303,450074.183248624,,,,,,,,,nan
31.74,서울특별시 마포구 서교동 382-13번지 ,"서울특별시 마포구 동교로12길 41 (서교동, 지하1층)",카밀로라자네리아,한식,192234.051543961,450034.611872245,,,,,,,,,nan
59.62,서울특별시 마포구 서교동 463-7 ,"서울특별시 마포구 동교로 148, 1층 (서교동)",스시앤,일식,192730.604136585,450333.533923416,,,,,,,,,nan
119.82,서울특별시 마포구 서교동 490,"서울특별시 마포구 양화로 45 (서교동, 메세나폴리스B1107호)",봄설 합정점,한식,192311.642580307,449855.643910445,,,,,,,,,nan
119.04,서울특별시 마포구 서교동 331-18 ,"서울특별시 마포구 어울마당로 144, 1층 (서교동)",새마을식당 홍대서교점,한식,193377.087125688,450436.395188989,,,,,,,,,nan
49.84,서울특별시 마포구 서교동 402-3번지 ,서울특별시 마포구 양화로6길 99 (서교동),옹달샘,한식,192835.523928549,449580.435998363,,,,,,,,,nan
51.20,서울특별시 마포구 서교동 403-15번지 지하1층 ,"서울특별시 마포구 어울마당로 53 (서교동,지하1층)",하바나,경양식,192937.575775841,449746.910624152,,,,,,,,,nan
15.47,서울특별시 마포구 서교동 358-29 2층동,"서울특별시 마포구 와우산로 91, 2층동 (서교동)",홍익수제비,경양식,193199.606558253,450056.589374969,,,,,,,,,nan
129.05,서울특별시 마포구 서교동 360-14번지 ,"서울특별시 마포구 와우산로18길 30, 2층 (서교동)",수지치킨부대찌개,한식,193220.796853434,449913.740396626,,,,,,,,,nan
28.00,서울특별시 마포구 서교동 480-1번지 ,"서울특별시 마포구 동교로 92, 1층 (서교동)",스마일 식당,한식,192189.1648974,450220.280876222,,,,,,,,,nan
54.00,서울특별시 마포구 서교동 327-43번지 1층일부 ,"서울특별시 마포구 와우산로29길 4-26 (서교동, 1층일부)",불나방,호프/통닭,193708.399232352,450308.837224332,,,,,,,,,nan
49.50,서울특별시 마포구 서교동 481-1,"서울특별시 마포구 동교로 106, 1층 102호 (서교동)",미스타교자,중국식,192318.804910485,450246.56863148,,,,,,,,,nan
86.70,서울특별시 마포구 서교동 369-4번지 9층 ,"서울특별시 마포구 홍익로3길 44, 9층 (서교동)",길리건스,경양식,192984.709426979,450043.418101686,,,,,,,,,nan
202.75,서울특별시 마포구 서교동 377-4번지 서교동 교평빌딩 ,"서울특별시 마포구 잔다리로7길 16, 서교동 교평빌딩 1층 (서교동)",해피벤처,분식,192580.469988396,450111.502762758,,,,,,,,,nan
44.63,서울특별시 마포구 서교동 327-22 1층 ,"서울특별시 마포구 와우산로29길 4-42, 1층 (서교동)",치킨인더키친,호프/통닭,193679.855039027,450328.537171541,,,,,,,,,nan
91.07,서울특별시 마포구 서교동 334-18번지 ,"서울특별시 마포구 와우산로29라길 21, 1층 (서교동)",이플로네의하루,한식,193471.625739292,450289.67281482,,,,,,,,,nan
128.92,서울특별시 마포구 서교동 352-25 1층일부 ,"서울특별시 마포구 월드컵북로1길 30 (서교동, 1층일부)",이문어세상,한식,192829.018222027,450269.140144393,,,,,,,,,nan
102.70,서울특별시 마포구 서교동 344-6번지 칼리오페 205호,"서울특별시 마포구 와우산로23길 9, 2층 205호 (서교동, 칼리오페)",유포테이블카페 홍대점,한식,193241.196948821,450137.711902742,,,,,,,,,nan
104.17,서울특별시 마포구 서교동 380-12번지 ,"서울특별시 마포구 잔다리로7안길 31, 1층 (서교동)",합정구락부,한식,192502.365247676,450023.348774666,,,,,,,,,nan
50.16,서울특별시 마포구 서교동 375-27번지 1층 ,서울특별시 마포구 양화로15안길 28 (서교동),호프마당,통닭(치킨),192687.916921203,450167.131368664,,,,,,,,,nan
26.59,서울특별시 마포구 서교동 494 ,"서울특별시 마포구 양화로 72, 101동 1층 116호 (서교동)",멸치국수,분식,192555.052010668,449861.955802692,,,,,,,,,nan
618.23,"서울특별시 마포구 서교동 363-11 홍석빌딩 지1,2층","서울특별시 마포구 잔다리로 12, 지1,2층 (서교동, 홍석빌딩)",어썸레드,호프/통닭,193025.137357367,449867.831166136,,,,,,,,,nan
36.56,서울특별시 마포구 서교동 490 메세나폴리스 B1112호,"서울특별시 마포구 양화로 45, B1112호 (서교동, 메세나폴리스)",행복은간장밥 합정메세나몰점,중국식,192311.642580307,449855.643910445,,,,,,,,,nan
39.60,서울특별시 마포구 서교동 327-46번지 지하1층 ,"서울특별시 마포구 와우산로29길 4-15 (서교동, 지하1층)",키오쿠,한식,193683.435734563,450316.440468253,,,,,,,,,nan
44.39,서울특별시 마포구 서교동 332-5 지1층일부(왼쪽),"서울특별시 마포구 와우산로29마길 6 (서교동, 지1층일부)",798화로 홍대본점,한식,193454.997668085,450399.489397788,,,,,,,,,nan
98.00,서울특별시 마포구 서교동 458-2번지 ,"서울특별시 마포구 동교로17길 55, 1층 일부 (서교동)",끼니꺼리,한식,192383.791553287,450542.899100121,,,,,,,,,nan
44.60,서울특별시 마포구 서교동 331-1 ,"서울특별시 마포구 어울마당로 146-1, 1층일부 (서교동)",두꺼비 숙성횟집,한식,193412.220070714,450445.029191067,,,,,,,,,nan
299.25,서울특별시 마포구 서교동 362-9,"서울특별시 마포구 와우산로19길 6 (서교동, 1,2층)",배터리88,일식,193105.253253774,449900.271557651,,,,,,,,,nan
94.38,서울특별시 마포구 서교동 481-2번지 태복빌딩 102호,"서울특별시 마포구 동교로 114, 1층 102호 (서교동)",조박사복해장국,한식,192387.536390003,450259.049294295,,,,,,,,,nan
40.95,서울특별시 마포구 서교동 331-10번지 지층 2호,"서울특별시 마포구 어울마당로 136-11, 지층 2호 (서교동)",단추,경양식,193350.879617288,450401.806329292,,,,,,,,,nan
61.30,서울특별시 마포구 서교동 403-6번지 ,서울특별시 마포구 어울마당로 51 (서교동),홍대삼삼이네,호프/통닭,192922.545418287,449714.349775753,,,,,,,,,nan
30.00,서울특별시 마포구 서교동 400-13번지 1층4호 ,"서울특별시 마포구 양화로6길 73, 1층 4호 (서교동)",형제상회,분식,192711.381535707,449598.00414334,,,,,,,,,nan
72.19,서울특별시 마포구 서교동 351-24,서울특별시 마포구 동교로 162 (서교동),안동한우마을,한식,192853.826976781,450374.220949093,,,,,,,,,nan
41.20,서울특별시 마포구 서교동 394-22번지 ,서울특별시 마포구 양화로6길 17 (서교동),마루돈까스,분식,192435.182517799,449670.843257377,,,,,,,,,nan
51.48,서울특별시 마포구 서교동 403-9번지 1층 ,"서울특별시 마포구 어울마당로 43 (서교동,1층)",노사이드,경양식,192899.661153887,449646.520962462,,,,,,,,,nan
91.89,서울특별시 마포구 서교동 363-1,"서울특별시 마포구 와우산로 73 (서교동, 지하1층)",허쓸,호프/통닭,193124.971427482,449865.247189557,,,,,,,,,nan
55.20,서울특별시 마포구 서교동 360-24 ,서울특별시 마포구 와우산로 66 (서교동),스카,경양식,193149.006349719,449796.117137603,,,,,,,,,nan
49.57,서울특별시 마포구 서교동 331-1번지 ,서울특별시 마포구 어울마당로 146-1 (서교동),돼지저금통,분식,193412.220070714,450445.029191067,,,,,,,,,nan
2.50,서울특별시 마포구 서교동 358-36 서교빌딩,"서울특별시 마포구 와우산로21길 14, 서교빌딩 1층 (서교동)",홍콩다방,패스트푸드,193139.306893387,450026.55206161,,,,,,,,,nan
61.84,서울특별시 마포구 서교동 366-14번지 3층 ,"서울특별시 마포구 잔다리로6길 34-5, 3층 (서교동)",또떡,분식,192962.592329907,449985.026323224,,,,,,,,,nan
92.70,서울특별시 마포구 서교동 405-2 ,"서울특별시 마포구 어울마당로 61, 2층 (서교동)",청년다방홍대점,분식,192949.664803569,449806.717609161,,,,,,,,,nan
74.14,서울특별시 마포구 서교동 469-11 GLORY ,"서울특별시 마포구 잔다리로 113, GLORY 1층 (서교동)",스시경,한식,192312.37991074,450538.573474013,,,,,,,,,nan
175.78,서울특별시 마포구 서교동 369-7번지 3층 ,"서울특별시 마포구 잔다리로6길 35 (서교동,3층)",오케이포차시즌 2,호프/통닭,192959.073402749,450025.99596049,,,,,,,,,nan
224.13,서울특별시 마포구 서교동 364-4,"서울특별시 마포구 와우산로21길 19-16 (서교동, 2층)",도파민,중국식,193084.368979996,449952.905424508,,,,,,,,,nan
59.20,서울특별시 마포구 서교동 358-39번지 지하1층 ,"서울특별시 마포구 와우산로21길 28-6 (서교동,지하1층)",카미야,일식,193070.953467092,450037.110092814,,,,,,,,,nan
69.83,서울특별시 마포구 서교동 446-60 1층 ,"서울특별시 마포구 동교로 147 (서교동,1층)",대청마루,한식,192713.041736405,450367.389322933,,,,,,,,,nan
56.57,서울특별시 마포구 서교동 366-11번지 1층 ,"서울특별시 마포구 잔다리로6길 34-6 (서교동,1층)",돈주미연탄고추장불고기,경양식,192948.475140664,449982.579592678,,,,,,,,,nan
36.90,서울특별시 마포구 서교동 395-36,서울특별시 마포구 독막로3길 21 (서교동),히츠지야 한국본점,일식,192580.219536881,449677.112066431,,,,,,,,,nan
117.16,서울특별시 마포구 서교동 461-8 1층,"서울특별시 마포구 동교로 133, 1층 (서교동)",큐브,일식,192596.120377912,450342.330265891,,,,,,,,,nan
125.00,서울특별시 마포구 서교동 449-30번지 ,"서울특별시 마포구 동교로19길 48 (서교동, 1층일부)",진짜루,호프/통닭,192622.087808227,450584.413790537,,,,,,,,,nan
60.00,서울특별시 마포구 서교동 330-13 지하1층 ,서울특별시 마포구 와우산로29길 60 (서교동),달동네,호프/통닭,193481.897900037,450434.952962535,,,,,,,,,nan
622.86,서울특별시 마포구 서교동 367-36번지 ,"서울특별시 마포구 어울마당로 71 (서교동, 지하1층,지상1~4층)",작가,일식,192966.057039732,449908.91907035,,,,,,,,,nan
49.50,서울특별시 마포구 서교동 358-9 ,"서울특별시 마포구 어울마당로 98-1, 2층 (서교동)",코코버블티 홍대메인거리점,한식,193068.367673707,450164.049331468,,,,,,,,,nan
30.87,서울특별시 마포구 서교동 486번지 서교푸르지오상가 B116호 ,서울특별시 마포구 홍익로 10 (서교동),금씨네,분식,193187.802952358,450172.178899424,,,,,,,,,nan
109.02,서울특별시 마포구 서교동 440-3,"서울특별시 마포구 성미산로2길 20 (서교동, 1층)",또바기명태조림,호프/통닭,191933.715691418,450567.395290726,,,,,,,,,nan
49.00,서울특별시 마포구 서교동 394-77,서울특별시 마포구 양화로8길 32-17 (서교동),이고 수플레 합정본점,한식,192471.960791103,449686.157948114,,,,,,,,,nan
62.70,서울특별시 마포구 서교동 465-11 동진빌딩 ,"서울특별시 마포구 잔다리로 78, 동진빌딩 1층 104호 (서교동)",박용석 스시,일식,192544.226044778,450251.557354554,,,,,,,,,nan
